Plymouth (Devonport)
GMT (+0:00)
Date/Time,Height(m)
01 January 2022 04:07:00,5.14
01 January 2022 10:22:00,1.13
01 January 2022 16:35:00,5.16
01 January 2022 22:47:00,0.97
02 January 2022 05:02:00,5.39
02 January 2022 11:17:00,0.83
02 January 2022 17:29:00,5.29
02 January 2022 23:39:00,0.78
03 January 2022 05:53:00,5.56
03 January 2022 12:08:00,0.62
03 January 2022 18:21:00,5.37
04 January 2022 00:28:00,0.66
04 January 2022 06:41:00,5.66
04 January 2022 12:56:00,0.54
04 January 2022 19:09:00,5.36
05 January 2022 01:15:00,0.69
05 January 2022 07:27:00,5.65
05 January 2022 13:42:00,0.60
05 January 2022 19:54:00,5.28
06 January 2022 01:59:00,0.82
06 January 2022 08:11:00,5.55
06 January 2022 14:28:00,0.79
06 January 2022 20:38:00,5.14
07 January 2022 02:44:00,1.06
07 January 2022 08:55:00,5.37
07 January 2022 15:14:00,1.06
07 January 2022 21:24:00,4.94
08 January 2022 03:30:00,1.37
08 January 2022 09:39:00,5.13
08 January 2022 16:00:00,1.39
08 January 2022 22:09:00,4.71
09 January 2022 04:16:00,1.70
09 January 2022 10:26:00,4.87
09 January 2022 16:48:00,1.70
09 January 2022 22:59:00,4.51
10 January 2022 05:06:00,1.99
10 January 2022 11:16:00,4.62
10 January 2022 17:41:00,1.98
10 January 2022 23:54:00,4.32
11 January 2022 06:04:00,2.24
11 January 2022 12:16:00,4.41
11 January 2022 18:43:00,2.17
12 January 2022 01:01:00,4.24
12 January 2022 07:11:00,2.35
12 January 2022 13:23:00,4.30
12 January 2022 19:48:00,2.23
13 January 2022 02:07:00,4.25
13 January 2022 08:20:00,2.33
13 January 2022 14:30:00,4.30
13 January 2022 20:52:00,2.17
14 January 2022 03:09:00,4.36
14 January 2022 09:22:00,2.19
14 January 2022 15:30:00,4.39
14 January 2022 21:45:00,2.03
15 January 2022 04:00:00,4.53
15 January 2022 10:14:00,1.98
15 January 2022 16:21:00,4.52
15 January 2022 22:33:00,1.84
