Coverack
GMT (+0:00)
Date/Time,Height(m)
01 January 2022 03:26:00,4.98
01 January 2022 10:06:00,0.85
01 January 2022 15:55:00,5.06
01 January 2022 22:33:00,0.81
02 January 2022 04:17:00,5.22
02 January 2022 11:01:00,0.59
02 January 2022 16:47:00,5.19
02 January 2022 23:25:00,0.65
03 January 2022 05:06:00,5.39
03 January 2022 11:53:00,0.42
03 January 2022 17:36:00,5.26
04 January 2022 00:14:00,0.55
04 January 2022 05:54:00,5.48
04 January 2022 12:42:00,0.37
04 January 2022 18:24:00,5.24
05 January 2022 01:01:00,0.58
05 January 2022 06:42:00,5.46
05 January 2022 13:29:00,0.45
05 January 2022 19:11:00,5.15
06 January 2022 01:46:00,0.70
06 January 2022 07:29:00,5.35
06 January 2022 14:14:00,0.63
06 January 2022 19:58:00,4.99
07 January 2022 02:31:00,0.91
07 January 2022 08:18:00,5.16
07 January 2022 15:01:00,0.90
07 January 2022 20:48:00,4.78
08 January 2022 03:17:00,1.19
08 January 2022 09:08:00,4.91
08 January 2022 15:47:00,1.22
08 January 2022 21:38:00,4.54
09 January 2022 04:04:00,1.48
09 January 2022 09:59:00,4.65
09 January 2022 16:36:00,1.51
09 January 2022 22:31:00,4.33
10 January 2022 04:55:00,1.74
10 January 2022 10:54:00,4.41
10 January 2022 17:29:00,1.76
10 January 2022 23:29:00,4.15
11 January 2022 05:53:00,1.95
11 January 2022 11:56:00,4.22
11 January 2022 18:31:00,1.93
12 January 2022 00:35:00,4.06
12 January 2022 06:59:00,2.03
12 January 2022 13:02:00,4.13
12 January 2022 19:34:00,1.98
13 January 2022 01:38:00,4.08
13 January 2022 08:04:00,2.00
13 January 2022 14:06:00,4.16
13 January 2022 20:36:00,1.92
14 January 2022 02:37:00,4.19
14 January 2022 09:03:00,1.86
14 January 2022 15:02:00,4.25
14 January 2022 21:28:00,1.79
15 January 2022 03:26:00,4.35
15 January 2022 09:54:00,1.66
15 January 2022 15:50:00,4.40
15 January 2022 22:16:00,1.61
16 January 2022 04:09:00,4.54
16 January 2022 10:40:00,1.45
16 January 2022 16:32:00,4.55
16 January 2022 22:57:00,1.43
17 January 2022 04:47:00,4.73
17 January 2022 11:20:00,1.24
17 January 2022 17:09:00,4.68
17 January 2022 23:36:00,1.25
18 January 2022 05:23:00,4.90
18 January 2022 11:58:00,1.06
18 January 2022 17:45:00,4.79
19 January 2022 00:12:00,1.12
19 January 2022 05:58:00,5.02
19 January 2022 12:35:00,0.93
19 January 2022 18:20:00,4.86
20 January 2022 00:48:00,1.03
20 January 2022 06:33:00,5.10
20 January 2022 13:11:00,0.86
20 January 2022 18:54:00,4.89
21 January 2022 01:23:00,0.98
21 January 2022 07:07:00,5.14
21 January 2022 13:46:00,0.85
21 January 2022 19:30:00,4.88
22 January 2022 01:59:00,0.99
22 January 2022 07:44:00,5.12
22 January 2022 14:23:00,0.91
22 January 2022 20:07:00,4.82
23 January 2022 02:36:00,1.07
23 January 2022 08:24:00,5.05
23 January 2022 15:02:00,1.03
23 January 2022 20:48:00,4.74
24 January 2022 03:17:00,1.18
24 January 2022 09:08:00,4.93
24 January 2022 15:46:00,1.18
24 January 2022 21:34:00,4.63
25 January 2022 04:03:00,1.33
25 January 2022 09:58:00,4.76
25 January 2022 16:36:00,1.39
25 January 2022 22:28:00,4.49
26 January 2022 04:59:00,1.51
26 January 2022 11:00:00,4.58
26 January 2022 17:37:00,1.57
26 January 2022 23:35:00,4.39
